address,name_tag,label
0x5ed8cee6b63b1c6afce3ad7c92f4fd7e1b8fad9f,,
0x8e23ee67d1332ad560396262c48ffbb01f93d052,ml_transit_6,heist
0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,ShapeShift 1,exchange
0xc10fcdcd22482a9b864f7e2835da3cf642cf1adf,,
0xa9cb641b428518e3f9e811c8a9f45de792ce1870,,
0xf11b224894a8180f755376168565467e70d429be,ml_transit_7,heist
0xa0cb41b219b4169e6495e09676c80e9dafb69523,,
0x0ff54cd1923417f2283dcb152f00908589b45a68,,
0x9e6316f44baeeee5d41a1070516cc5fa47baf227,ShapeShift 2,exchange
0x3b24d5ce666bf060900989e9bd4e511b7a201ada,ml_transit_7,heist
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,Nanopool,"Accounts,Mining"
0x2a65aca4d5fc5b5c859090a6c34d164135398226,DwarfPool,"Accounts,Mining"
0x49af06fdcdb5098b508f83235e4d51f5e2980d52,ml_transit_6,heist
0x6dcfe076f96a3dc4ea32aaebd8ddefab39c8e1ae,ml_transit_6,heist
0xa027231f42c80ca4125b5cb962a21cd4f812e88f,Eth.pp.ua,"Accounts,Mining"
0x57b174839cbd0a503b9dfcb655e4f4b1b47b3296,unknown service,unknown service
0xaf423a2a8082ee06653284773f3db4d20ade4797,,
0xed12995974ae83e732642fcf27b026142b001dff,,
0x4ab70a1a36610229eaf144232985115c22eef669,unknown service,unknown service
0x7a3e2dbaa4e3278cf63e57f2f5959ad4bce1a929,,
0x6cd82f055e7fe2673e61f22e0292caeefd88249d,,
0x7986c137d61ecff84d6e681efc0e90a67c0c9629,,
0x45bf6dca459908de84fd99d7220d06708bdf2c1e,,
0xa4aaf1d8dca32196f26c157a690a85c71b387f0d,,
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,Kraken 4,exchange
0xe11ba2b4d45eaed5996cd0823791e0c93114882d,ml_transit_7,heist
0x756a5b19419d1c74f07ffeea848764bc67a3240d,ml_transit_7,heist
0x2f6c74008b99a0722f7b9886e4e158357bab66e8,,
0xf2aa10cd7d4753b9fefe27549edc9f424a61b2d0,ml_transit_6,heist
0x0064454b14cddc990ed6520ef94d3e28fe7c41b6,unknown service,unknown service
0x2fcbcda0e0cdd93738a931f667a1f14434085fe5,ml_transit_7,heist
0xabf3cbba4a3b5a2bafc728a9f07cabda41a1846a,,
0x4be76c0275f55c66231b9feb823e1399a7880d21,ml_transit_6,heist
0x5d93f8e5294698212fa314ed56218193a2ec504a,,
0x0688b9a340e108fd13391c508b7cea11e4e432ab,ml_transit_7,heist
0xd94c9ff168dc6aebf9b6cc86deff54f3fb0afc33,Yunbi 1,exchange
0x5f742383b6d1298980030d6af943b76cdd902143,,
0x3fb496e391ec71d369522d4dc2bf880d507d54fd,ml_transit_5,heist
0xaf0e96ca284432869a044cfa13209012e9f5c2b7,ml_transit_7,heist
0x60b80b3f0eb61f5d6e32a27bf632be9487f7b42f,ml_transit_7,heist
0xd879aaabdc1656cee00d33f08a3c36627c51b647,,
0x6f34b8f125bf9f0c869c1a87cf4b2fd6b0cec094,,
0xecf8f87f810ecf450940c9f60066b4a7a501d6a7,None,erc20
0xc3d9c17d7f6988c0fe7ebe929c47efccbd92be13,,
0x999d1ce359692aebc26cd969a31d47d150128600,,
0xe892a1579c7a3d754be1da065c92c5b165fb506d,ml_transit_7,heist
0x0c34f68f7c288ffc14d2ca72f3a91331afc49ea1,,
0x88491b09433add6b4d1ace4ab1cc71d1c8c62a1e,,
0x2dfaf1f874f30efec89bb7bcf8d1687173268b27,,
0x94715ed12317571ca8f78e4c1fe12182974abcb7,,
0xbf9bf2c55ac104ce1c6e0ef4bb075f6b14eb023d,ml_transit_7,heist
0xa36e57798eccb0313972c967442bdb83db4fb4f4,ml_transit_7,heist
0x9676a12c16ceacfb2bb4b91b865d70857f4ded58,,
0x0c5db7e2fd7fda1d5760df56faa42951e0c32ded,ml_transit_6,heist
0xe001871e0e4c581e3338d629ee7b91c095f1151e,ml_transit_7,heist
0x30e8cbe6909bed7e93eb89b43758e687e65df90e,,
0x5b180584c666fef2007ac889fd3292d5b0cae432,ml_transit_7,heist
0x2d5f250b3ab6d3e2c2c4b20dcbabf633e772a6ba,ml_transit_7,heist
0x556b5712c2a7cc5506fbfa785b52536fb8243765,,
0x282e0043332827b528692849a57845d34b7630d5,ml_transit_7,heist
0xb59ba741a37569cbfae3f7b7e34682b5ca69f602,ml_transit_7,heist
0xcc0596051a12a98a5f7e74a5900b72384610b7a5,,
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,ShapeShift 3,exchange
0xe87f7a5f193129ffc3fe8b475437c41cbc1427be,ml_transit_7,heist
0xf9136e4cae4179ceeb7a8328b2d3f215a5fa468f,ml_transit_6,heist
0xa8c4a5afc6d3f85c67a08365c4054c4281e9882b,,
0x5ccfa55c29f0522f062e3c15004e35a69dd45f6b,ml_transit_7,heist
0x81af46f3ff3cbc9cae2fe69d6ee0068bdca2bf73,ml_transit_7,heist
0x2f8a24573f28b21ea013bf07cf1656427384118d,,
0x8a3b85128d75b51383855e900c3a8182adc84deb,,
0xc05a9b39c5b8bb4718178db437d1ba369ade27e7,,
0x00995ae79d60365b2a0c52a5ad19140dfb8d45f2,,
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,Bittrex,exchange
0x003e2b1599587a6c2f38928ea8f874a74fb1bbbc,,
0x52b38f317133472c6673a69cbd6e328009e25808,,
0x18c454535a5938f2069e28fdcb110ebe41007571,,
0x6b174b2f42dae970fed64cfa61cd0b993d59ef66,,
0x31a99dc1acdfb53d5d818568de3835ec9a97fd35,ml_transit_6,heist
0xf2b3019726c5dff6adb84cc98164d5415ca44bd4,,
0x0043b51143392bfd9d2086f0c99a412d2a659a2b,ml_transit_7,heist
0x2fc3c56185b97860e41f9fc91726a34bf0b3ef87,,
0xfce3180144ab9467aa82e4067e4b1499a7f7898e,ml_transit_7,heist
0xe42afb04d65939cd561a773eb6a0325c380bad0e,,
0x32be343b94f860124dc4fee278fdcbd38c102d88,Poloniex,exchange
0xff96b6423fead2c1308f3016b6223522bb88b1f3,,
0x91337a300e0361bddb2e377dd4e88ccb7796663d,,
0x41bcf03d02aa967fa80222e53208fb0d90fe9f43,ml_transit_7,heist
0x6669fa4cc0fadd5cb48a7ac5e249221e55d4747d,ml_transit_7,heist
0x30231fc65e1210c7d6320a439ba5d7e36f6c4ebf,ml_transit_7,heist
0x151e201b90f8790568df0a2399d20521eaef4749,,
0x8cf0a289ba071860052b66b9a29181a786993f75,,
0xcdaac66e421ec46e4eaffe1c9b05facee6f1827a,,
0x98cecf6e460d5d48330ec9e03fac74355785d97c,,
0x915d5e663214928bb4367b7158946cf604415eab,,
0x198ca110a262f7b181176f91aede4347ce33e298,ml_transit_7,heist
0xd628289a94b578cca2946d740e046e866a184fdd,,
0x885a742719faf7ecc5670b16420a9487e9fbf625,,
0xeeeb747dde3a2c570180feaa3fe00ff1bf48e38f,,
0xe8725f03d86d73f95fe52f3ceb0526dbe9265eb7,ml_transit_7,heist
0x536fef0b5ae77486a5795048a659d689cd787c36,,
0x8372c1e8dfcbb23c4f9e4c6a576003edcdf4a0cf,,
